contagion_type,population_density,k_cap_mean,k_cap_sd,network_replicate,contagion_replicate,final_infected_fraction,time_to_majority,reached_majority_spread,max_slope
complex,316.22776601683796,50,25.0,26,1,0.45,,False,0.03900000000000001
complex,316.22776601683796,50,25.0,26,2,0.896,17.0,True,0.043
complex,316.22776601683796,50,25.0,26,3,0.636,11.0,True,0.06
complex,316.22776601683796,50,25.0,26,4,0.51,26.0,True,0.03899999999999999
complex,316.22776601683796,50,25.0,27,0,0.781,11.0,True,0.05
complex,316.22776601683796,50,25.0,27,1,0.749,13.0,True,0.046
complex,316.22776601683796,50,25.0,27,2,0.565,25.0,True,0.049
complex,316.22776601683796,50,25.0,27,3,0.442,,False,0.045000000000000005
complex,316.22776601683796,50,25.0,27,4,0.663,13.0,True,0.059
complex,316.22776601683796,50,25.0,28,0,0.517,31.0,True,0.041
complex,316.22776601683796,50,25.0,28,1,0.355,,False,0.04500000000000001
complex,316.22776601683796,50,25.0,28,2,0.859,20.0,True,0.04899999999999999
complex,316.22776601683796,50,25.0,28,3,0.903,11.0,True,0.06200000000000001
complex,316.22776601683796,50,25.0,28,4,0.497,,False,0.04400000000000001
complex,316.22776601683796,50,25.0,29,0,0.888,13.0,True,0.04600000000000004
complex,316.22776601683796,50,25.0,29,1,0.589,17.0,True,0.042
complex,316.22776601683796,50,25.0,29,2,0.473,,False,0.05399999999999999
complex,316.22776601683796,50,25.0,29,3,0.879,15.0,True,0.056999999999999995
complex,316.22776601683796,50,25.0,29,4,0.735,12.0,True,0.04899999999999999
complex,316.22776601683796,50,25.0,30,0,0.476,,False,0.024
complex,316.22776601683796,50,25.0,30,1,0.752,21.0,True,0.044
complex,316.22776601683796,50,25.0,30,2,0.696,15.0,True,0.041999999999999996
complex,316.22776601683796,50,25.0,30,3,0.454,,False,0.048
complex,316.22776601683796,50,25.0,30,4,0.634,14.0,True,0.05100000000000002
complex,316.22776601683796,50,25.0,31,0,0.335,,False,0.033999999999999996
complex,316.22776601683796,50,25.0,31,1,0.338,,False,0.054
complex,316.22776601683796,50,25.0,31,2,0.858,8.0,True,0.06699999999999995
complex,316.22776601683796,50,25.0,31,3,0.688,15.0,True,0.04300000000000001
complex,316.22776601683796,50,25.0,31,4,0.522,21.0,True,0.03900000000000001
complex,316.22776601683796,50,25.0,32,0,0.462,,False,0.055
complex,316.22776601683796,50,25.0,32,1,0.511,29.0,True,0.03400000000000003
complex,316.22776601683796,50,25.0,32,2,0.78,12.0,True,0.059000000000000004
complex,316.22776601683796,50,25.0,32,3,0.805,13.0,True,0.05099999999999999
complex,316.22776601683796,50,25.0,32,4,0.847,12.0,True,0.055999999999999994
complex,316.22776601683796,50,25.0,33,0,0.642,13,True,0.048000000000000015
complex,316.22776601683796,50,25.0,33,1,0.768,14,True,0.06000000000000001
complex,316.22776601683796,50,25.0,33,2,0.588,21,True,0.05099999999999999
complex,316.22776601683796,50,25.0,33,3,0.81,9,True,0.06899999999999999
complex,316.22776601683796,50,25.0,33,4,0.695,10,True,0.05700000000000001
complex,316.22776601683796,50,25.0,34,0,0.711,10,True,0.057
complex,316.22776601683796,50,25.0,34,1,0.886,10,True,0.059000000000000004
complex,316.22776601683796,50,25.0,34,2,0.725,10,True,0.06899999999999999
complex,316.22776601683796,50,25.0,34,3,0.618,13,True,0.05700000000000001
complex,316.22776601683796,50,25.0,34,4,0.555,17,True,0.069
complex,316.22776601683796,50,25.0,35,0,0.724,14.0,True,0.04899999999999999
complex,316.22776601683796,50,25.0,35,1,0.398,,False,0.047
complex,316.22776601683796,50,25.0,35,2,0.7,11.0,True,0.062
complex,316.22776601683796,50,25.0,35,3,0.79,13.0,True,0.05299999999999999
complex,316.22776601683796,50,25.0,35,4,0.814,10.0,True,0.062
complex,316.22776601683796,50,25.0,36,0,0.733,14,True,0.047999999999999994
complex,316.22776601683796,50,25.0,36,1,0.87,11,True,0.05099999999999999
complex,316.22776601683796,50,25.0,36,2,0.657,18,True,0.044999999999999984
complex,316.22776601683796,50,25.0,36,3,0.55,16,True,0.054000000000000006
complex,316.22776601683796,50,25.0,36,4,0.506,24,True,0.05199999999999999
complex,316.22776601683796,50,25.0,37,0,0.685,12,True,0.04799999999999999
complex,316.22776601683796,50,25.0,37,1,0.746,23,True,0.045
complex,316.22776601683796,50,25.0,37,2,0.733,11,True,0.063
complex,316.22776601683796,50,25.0,37,3,0.68,16,True,0.05800000000000001
complex,316.22776601683796,50,25.0,37,4,0.684,10,True,0.06400000000000002
complex,316.22776601683796,50,25.0,38,0,0.836,10.0,True,0.06
complex,316.22776601683796,50,25.0,38,1,0.653,16.0,True,0.05099999999999999
complex,316.22776601683796,50,25.0,38,2,0.62,16.0,True,0.04500000000000001
complex,316.22776601683796,50,25.0,38,3,0.465,,False,0.060000000000000005
complex,316.22776601683796,50,25.0,38,4,0.893,14.0,True,0.044
complex,316.22776601683796,50,25.0,39,0,0.793,13,True,0.043000000000000003
complex,316.22776601683796,50,25.0,39,1,0.725,15,True,0.057999999999999996
complex,316.22776601683796,50,25.0,39,2,0.713,9,True,0.064
complex,316.22776601683796,50,25.0,39,3,0.847,14,True,0.04999999999999999
complex,316.22776601683796,50,25.0,39,4,0.936,9,True,0.061
complex,316.22776601683796,50,25.0,40,0,0.786,10,True,0.05199999999999999
complex,316.22776601683796,50,25.0,40,1,0.745,7,True,0.07700000000000001
complex,316.22776601683796,50,25.0,40,2,0.838,13,True,0.055999999999999994
complex,316.22776601683796,50,25.0,40,3,0.607,11,True,0.054
complex,316.22776601683796,50,25.0,40,4,0.88,21,True,0.043000000000000003
complex,316.22776601683796,50,25.0,41,0,0.312,,False,0.047
complex,316.22776601683796,50,25.0,41,1,0.916,16.0,True,0.043
complex,316.22776601683796,50,25.0,41,2,0.756,13.0,True,0.049000000000000016
complex,316.22776601683796,50,25.0,41,3,0.884,8.0,True,0.07
complex,316.22776601683796,50,25.0,41,4,0.801,8.0,True,0.07700000000000001
complex,316.22776601683796,50,25.0,42,0,0.564,12.0,True,0.06100000000000001
complex,316.22776601683796,50,25.0,42,1,0.43,,False,0.024999999999999994
complex,316.22776601683796,50,25.0,42,2,0.363,,False,0.048
complex,316.22776601683796,50,25.0,42,3,0.942,25.0,True,0.040999999999999995
complex,316.22776601683796,50,25.0,42,4,0.666,16.0,True,0.05099999999999999
complex,316.22776601683796,50,25.0,43,0,0.595,15,True,0.03899999999999998
complex,316.22776601683796,50,25.0,43,1,0.891,7,True,0.07100000000000001
complex,316.22776601683796,50,25.0,43,2,0.699,13,True,0.05600000000000001
complex,316.22776601683796,50,25.0,43,3,0.715,34,True,0.042
complex,316.22776601683796,50,25.0,43,4,0.513,23,True,0.04199999999999998
complex,316.22776601683796,50,25.0,44,0,0.707,11.0,True,0.05199999999999999
complex,316.22776601683796,50,25.0,44,1,0.847,14.0,True,0.041999999999999996
complex,316.22776601683796,50,25.0,44,2,0.444,,False,0.063
complex,316.22776601683796,50,25.0,44,3,0.535,19.0,True,0.05499999999999999
complex,316.22776601683796,50,25.0,44,4,0.647,10.0,True,0.057999999999999996
complex,316.22776601683796,50,25.0,45,0,0.87,8.0,True,0.063
complex,316.22776601683796,50,25.0,45,1,0.448,,False,0.033999999999999996
complex,316.22776601683796,50,25.0,45,2,0.214,,False,0.034
complex,316.22776601683796,50,25.0,45,3,0.489,,False,0.033999999999999996
complex,316.22776601683796,50,25.0,45,4,0.891,16.0,True,0.048
complex,316.22776601683796,50,25.0,46,0,0.485,,False,0.05199999999999999
complex,316.22776601683796,50,25.0,46,1,0.382,,False,0.041999999999999996
complex,316.22776601683796,50,25.0,46,2,0.79,20.0,True,0.049
complex,316.22776601683796,50,25.0,46,3,0.689,11.0,True,0.056
complex,316.22776601683796,50,25.0,46,4,0.601,20.0,True,0.046
complex,316.22776601683796,50,25.0,47,0,0.681,37.0,True,0.036
complex,316.22776601683796,50,25.0,47,1,0.733,13.0,True,0.04799999999999999
complex,316.22776601683796,50,25.0,47,2,0.436,,False,0.041999999999999996
complex,316.22776601683796,50,25.0,47,3,0.679,8.0,True,0.069
complex,316.22776601683796,50,25.0,47,4,0.77,11.0,True,0.05600000000000002
complex,316.22776601683796,50,25.0,48,0,0.798,10,True,0.06
complex,316.22776601683796,50,25.0,48,1,0.681,16,True,0.05
complex,316.22776601683796,50,25.0,48,2,0.96,10,True,0.053
complex,316.22776601683796,50,25.0,48,3,0.66,13,True,0.054
complex,316.22776601683796,50,25.0,48,4,0.971,8,True,0.07100000000000001
complex,316.22776601683796,50,25.0,49,0,0.868,8.0,True,0.068
complex,316.22776601683796,50,25.0,49,1,0.563,13.0,True,0.047999999999999994
complex,316.22776601683796,50,25.0,49,2,0.283,,False,0.037
complex,316.22776601683796,50,25.0,49,3,0.387,,False,0.05500000000000001
complex,316.22776601683796,50,25.0,49,4,0.475,,False,0.03799999999999999
complex,1000.0,50,25.0,0,0,0.642,22.0,True,0.04799999999999999
complex,1000.0,50,25.0,0,1,0.772,14.0,True,0.03899999999999999
complex,1000.0,50,25.0,0,2,0.927,11.0,True,0.059000000000000004
complex,1000.0,50,25.0,0,3,0.491,,False,0.055999999999999994
complex,1000.0,50,25.0,0,4,0.703,13.0,True,0.046000000000000006
complex,1000.0,50,25.0,1,0,0.385,,False,0.04600000000000001
complex,1000.0,50,25.0,1,1,0.334,,False,0.048
complex,1000.0,50,25.0,1,2,0.391,,False,0.051000000000000004
complex,1000.0,50,25.0,1,3,0.803,26.0,True,0.040999999999999995
complex,1000.0,50,25.0,1,4,0.931,13.0,True,0.061
complex,1000.0,50,25.0,2,0,0.473,,False,0.045
complex,1000.0,50,25.0,2,1,0.596,19.0,True,0.063
complex,1000.0,50,25.0,2,2,0.868,8.0,True,0.07299999999999995
complex,1000.0,50,25.0,2,3,0.674,19.0,True,0.04500000000000001
complex,1000.0,50,25.0,2,4,0.495,,False,0.05
complex,1000.0,50,25.0,3,0,0.572,12.0,True,0.05499999999999999
complex,1000.0,50,25.0,3,1,0.672,24.0,True,0.045
complex,1000.0,50,25.0,3,2,0.902,7.0,True,0.07800000000000001
complex,1000.0,50,25.0,3,3,0.78,12.0,True,0.053
complex,1000.0,50,25.0,3,4,0.429,,False,0.045999999999999985
complex,1000.0,50,25.0,4,0,0.884,11,True,0.05499999999999999
complex,1000.0,50,25.0,4,1,0.551,16,True,0.05199999999999999
complex,1000.0,50,25.0,4,2,0.585,19,True,0.051000000000000004
complex,1000.0,50,25.0,4,3,0.588,15,True,0.05499999999999999
complex,1000.0,50,25.0,4,4,0.76,9,True,0.065
complex,1000.0,50,25.0,5,0,0.3,,False,0.042
complex,1000.0,50,25.0,5,1,0.614,21.0,True,0.053
complex,1000.0,50,25.0,5,2,0.48,,False,0.040999999999999995
complex,1000.0,50,25.0,5,3,0.623,19.0,True,0.03899999999999999
complex,1000.0,50,25.0,5,4,0.875,11.0,True,0.05199999999999999
complex,1000.0,50,25.0,6,0,0.772,16.0,True,0.05
complex,1000.0,50,25.0,6,1,0.385,,False,0.031
complex,1000.0,50,25.0,6,2,0.786,9.0,True,0.069
complex,1000.0,50,25.0,6,3,0.781,10.0,True,0.07100000000000001
complex,1000.0,50,25.0,6,4,0.321,,False,0.041
complex,1000.0,50,25.0,7,0,0.532,33,True,0.032
complex,1000.0,50,25.0,7,1,0.869,11,True,0.063
complex,1000.0,50,25.0,7,2,0.863,10,True,0.06100000000000001
complex,1000.0,50,25.0,7,3,0.753,17,True,0.04499999999999999
complex,1000.0,50,25.0,7,4,0.795,12,True,0.06
complex,1000.0,50,25.0,8,0,0.648,14.0,True,0.042
complex,1000.0,50,25.0,8,1,0.598,15.0,True,0.038000000000000006
complex,1000.0,50,25.0,8,2,0.686,10.0,True,0.07499999999999996
complex,1000.0,50,25.0,8,3,0.469,,False,0.043
complex,1000.0,50,25.0,8,4,0.636,20.0,True,0.055999999999999994
complex,1000.0,50,25.0,9,0,0.542,20,True,0.06
complex,1000.0,50,25.0,9,1,0.837,13,True,0.04700000000000001
complex,1000.0,50,25.0,9,2,0.519,24,True,0.046
complex,1000.0,50,25.0,9,3,0.638,12,True,0.054000000000000006
complex,1000.0,50,25.0,9,4,0.649,15,True,0.052000000000000005
complex,1000.0,50,25.0,10,0,0.877,9.0,True,0.061
complex,1000.0,50,25.0,10,1,0.481,,False,0.036000000000000004
complex,1000.0,50,25.0,10,2,0.656,14.0,True,0.04999999999999999
complex,1000.0,50,25.0,10,3,0.486,,False,0.044
complex,1000.0,50,25.0,10,4,0.454,,False,0.062
complex,1000.0,50,25.0,11,0,0.767,9,True,0.06
complex,1000.0,50,25.0,11,1,0.741,9,True,0.067
complex,1000.0,50,25.0,11,2,0.72,27,True,0.033
complex,1000.0,50,25.0,11,3,0.857,14,True,0.049000000000000016
complex,1000.0,50,25.0,11,4,0.863,13,True,0.05199999999999999
complex,1000.0,50,25.0,12,0,0.62,12.0,True,0.05600000000000002
complex,1000.0,50,25.0,12,1,0.451,,False,0.056
complex,1000.0,50,25.0,12,2,0.902,14.0,True,0.059
complex,1000.0,50,25.0,12,3,0.941,14.0,True,0.05300000000000002
complex,1000.0,50,25.0,12,4,0.797,13.0,True,0.05600000000000001
complex,1000.0,50,25.0,13,0,0.602,14.0,True,0.047999999999999994
complex,1000.0,50,25.0,13,1,0.788,15.0,True,0.056
complex,1000.0,50,25.0,13,2,0.521,21.0,True,0.05300000000000002
complex,1000.0,50,25.0,13,3,0.751,14.0,True,0.045
complex,1000.0,50,25.0,13,4,0.355,,False,0.037000000000000005
complex,1000.0,50,25.0,14,0,0.44,,False,0.047
complex,1000.0,50,25.0,14,1,0.518,14.0,True,0.04400000000000004
complex,1000.0,50,25.0,14,2,0.831,11.0,True,0.066
complex,1000.0,50,25.0,14,3,0.722,17.0,True,0.05200000000000002
complex,1000.0,50,25.0,14,4,0.749,15.0,True,0.049
complex,1000.0,50,25.0,15,0,0.368,,False,0.045
complex,1000.0,50,25.0,15,1,0.509,32.0,True,0.043
complex,1000.0,50,25.0,15,2,0.738,12.0,True,0.047
complex,1000.0,50,25.0,15,3,0.493,,False,0.05299999999999999
complex,1000.0,50,25.0,15,4,0.765,11.0,True,0.060999999999999985
complex,1000.0,50,25.0,16,0,0.522,24.0,True,0.04200000000000001
complex,1000.0,50,25.0,16,1,0.231,,False,0.048
complex,1000.0,50,25.0,16,2,0.504,32.0,True,0.04000000000000001
complex,1000.0,50,25.0,16,3,0.865,9.0,True,0.065
complex,1000.0,50,25.0,16,4,0.255,,False,0.044
complex,1000.0,50,25.0,17,0,0.801,9,True,0.065
complex,1000.0,50,25.0,17,1,0.899,10,True,0.056999999999999995
complex,1000.0,50,25.0,17,2,0.674,17,True,0.047000000000000014
complex,1000.0,50,25.0,17,3,0.849,23,True,0.045000000000000005
complex,1000.0,50,25.0,17,4,0.572,14,True,0.04600000000000001
complex,1000.0,50,25.0,18,0,0.232,,False,0.033
complex,1000.0,50,25.0,18,1,0.653,20.0,True,0.03900000000000001
complex,1000.0,50,25.0,18,2,0.707,15.0,True,0.052000000000000005
complex,1000.0,50,25.0,18,3,0.567,23.0,True,0.03400000000000003
complex,1000.0,50,25.0,18,4,0.838,12.0,True,0.061
complex,1000.0,50,25.0,19,0,0.224,,False,0.033
complex,1000.0,50,25.0,19,1,0.401,,False,0.044000000000000004
complex,1000.0,50,25.0,19,2,0.495,,False,0.045
complex,1000.0,50,25.0,19,3,0.71,12.0,True,0.046000000000000006
complex,1000.0,50,25.0,19,4,0.59,25.0,True,0.03200000000000003
complex,1000.0,50,25.0,20,0,0.476,,False,0.040999999999999995
complex,1000.0,50,25.0,20,1,0.701,15.0,True,0.05499999999999999
complex,1000.0,50,25.0,20,2,0.591,16.0,True,0.047
complex,1000.0,50,25.0,20,3,0.357,,False,0.065
complex,1000.0,50,25.0,20,4,0.613,19.0,True,0.06
complex,1000.0,50,25.0,21,0,0.751,15.0,True,0.051
complex,1000.0,50,25.0,21,1,0.383,,False,0.061000000000000006
complex,1000.0,50,25.0,21,2,0.726,15.0,True,0.04600000000000001
complex,1000.0,50,25.0,21,3,0.577,11.0,True,0.055999999999999994
complex,1000.0,50,25.0,21,4,0.493,,False,0.048000000000000015
complex,1000.0,50,25.0,22,0,0.791,10.0,True,0.059000000000000004
complex,1000.0,50,25.0,22,1,0.883,8.0,True,0.06
complex,1000.0,50,25.0,22,2,0.96,12.0,True,0.046
complex,1000.0,50,25.0,22,3,0.885,10.0,True,0.05800000000000005
complex,1000.0,50,25.0,22,4,0.492,,False,0.065
complex,1000.0,50,25.0,23,0,0.921,15.0,True,0.060000000000000005
complex,1000.0,50,25.0,23,1,0.68,13.0,True,0.05499999999999999
complex,1000.0,50,25.0,23,2,0.479,,False,0.047
complex,1000.0,50,25.0,23,3,0.902,14.0,True,0.055999999999999994
complex,1000.0,50,25.0,23,4,0.518,19.0,True,0.056
complex,1000.0,50,25.0,24,0,0.443,,False,0.059999999999999984
complex,1000.0,50,25.0,24,1,0.917,11.0,True,0.05399999999999999
complex,1000.0,50,25.0,24,2,0.797,15.0,True,0.045000000000000005
complex,1000.0,50,25.0,24,3,0.875,8.0,True,0.06599999999999998
complex,1000.0,50,25.0,24,4,0.702,34.0,True,0.03
complex,1000.0,50,25.0,25,0,0.693,15.0,True,0.047
complex,1000.0,50,25.0,25,1,0.506,25.0,True,0.054000000000000006
complex,1000.0,50,25.0,25,2,0.814,12.0,True,0.06200000000000003
complex,1000.0,50,25.0,25,3,0.729,10.0,True,0.060000000000000026
complex,1000.0,50,25.0,25,4,0.467,,False,0.034
complex,1000.0,50,25.0,26,0,0.39,,False,0.05199999999999999
complex,1000.0,50,25.0,26,1,0.722,20.0,True,0.03899999999999998
complex,1000.0,50,25.0,26,2,0.662,12.0,True,0.06
complex,1000.0,50,25.0,26,3,0.548,19.0,True,0.062
complex,1000.0,50,25.0,26,4,0.849,10.0,True,0.061000000000000006
complex,1000.0,50,25.0,27,0,0.929,8.0,True,0.08200000000000002
complex,1000.0,50,25.0,27,1,0.622,30.0,True,0.05499999999999999
complex,1000.0,50,25.0,27,2,0.789,10.0,True,0.06
complex,1000.0,50,25.0,27,3,0.439,,False,0.04000000000000001
complex,1000.0,50,25.0,27,4,0.571,13.0,True,0.059
complex,1000.0,50,25.0,28,0,0.797,12.0,True,0.05299999999999999
complex,1000.0,50,25.0,28,1,0.741,26.0,True,0.041999999999999996
complex,1000.0,50,25.0,28,2,0.268,,False,0.04
complex,1000.0,50,25.0,28,3,0.907,25.0,True,0.044
complex,1000.0,50,25.0,28,4,0.769,17.0,True,0.042
complex,1000.0,50,25.0,29,0,0.739,13,True,0.061999999999999986
complex,1000.0,50,25.0,29,1,0.566,19,True,0.044999999999999984
complex,1000.0,50,25.0,29,2,0.65,14,True,0.05100000000000002
complex,1000.0,50,25.0,29,3,0.8,12,True,0.05099999999999999
complex,1000.0,50,25.0,29,4,0.531,24,True,0.035
complex,1000.0,50,25.0,30,0,0.561,19.0,True,0.047000000000000014
complex,1000.0,50,25.0,30,1,0.32,,False,0.040999999999999995
complex,1000.0,50,25.0,30,2,0.497,,False,0.052
complex,1000.0,50,25.0,30,3,0.242,,False,0.032
complex,1000.0,50,25.0,30,4,0.417,,False,0.049
complex,1000.0,50,25.0,31,0,0.377,,False,0.05800000000000001
complex,1000.0,50,25.0,31,1,0.438,,False,0.05199999999999999
complex,1000.0,50,25.0,31,2,0.316,,False,0.045
complex,1000.0,50,25.0,31,3,0.347,,False,0.03899999999999999
complex,1000.0,50,25.0,31,4,0.473,,False,0.056
complex,1000.0,50,25.0,32,0,0.711,13.0,True,0.044
complex,1000.0,50,25.0,32,1,0.541,17.0,True,0.041000000000000036
complex,1000.0,50,25.0,32,2,0.826,12.0,True,0.05299999999999999
complex,1000.0,50,25.0,32,3,0.386,,False,0.037000000000000005
complex,1000.0,50,25.0,32,4,0.481,,False,0.052
complex,1000.0,50,25.0,33,0,0.398,,False,0.03900000000000001
complex,1000.0,50,25.0,33,1,0.454,,False,0.057999999999999996
complex,1000.0,50,25.0,33,2,0.752,18.0,True,0.05499999999999999
complex,1000.0,50,25.0,33,3,0.531,18.0,True,0.03900000000000001
complex,1000.0,50,25.0,33,4,0.669,24.0,True,0.045
complex,1000.0,50,25.0,34,0,0.577,21.0,True,0.046
complex,1000.0,50,25.0,34,1,0.668,14.0,True,0.053000000000000005
complex,1000.0,50,25.0,34,2,0.285,,False,0.045000000000000005
complex,1000.0,50,25.0,34,3,0.559,21.0,True,0.044
complex,1000.0,50,25.0,34,4,0.242,,False,0.032999999999999995
complex,1000.0,50,25.0,35,0,0.406,,False,0.048999999999999995
complex,1000.0,50,25.0,35,1,0.883,12.0,True,0.058000000000000024
complex,1000.0,50,25.0,35,2,0.627,32.0,True,0.045000000000000005
complex,1000.0,50,25.0,35,3,0.91,10.0,True,0.05299999999999999
complex,1000.0,50,25.0,35,4,0.724,19.0,True,0.035999999999999976
complex,1000.0,50,25.0,36,0,0.642,18.0,True,0.064
complex,1000.0,50,25.0,36,1,0.711,12.0,True,0.04500000000000001
complex,1000.0,50,25.0,36,2,0.769,13.0,True,0.04400000000000004
complex,1000.0,50,25.0,36,3,0.656,12.0,True,0.065
complex,1000.0,50,25.0,36,4,0.471,,False,0.037000000000000005
complex,1000.0,50,25.0,37,0,0.879,11,True,0.05400000000000005
complex,1000.0,50,25.0,37,1,0.537,19,True,0.064
complex,1000.0,50,25.0,37,2,0.849,11,True,0.055
complex,1000.0,50,25.0,37,3,0.871,20,True,0.045
complex,1000.0,50,25.0,37,4,0.638,11,True,0.05600000000000001
complex,1000.0,50,25.0,38,0,0.524,25,True,0.053000000000000005
complex,1000.0,50,25.0,38,1,0.746,24,True,0.068
complex,1000.0,50,25.0,38,2,0.739,17,True,0.06
complex,1000.0,50,25.0,38,3,0.887,9,True,0.06200000000000003
complex,1000.0,50,25.0,38,4,0.722,10,True,0.06
complex,1000.0,50,25.0,39,0,0.848,11.0,True,0.04700000000000004
complex,1000.0,50,25.0,39,1,0.858,9.0,True,0.07
complex,1000.0,50,25.0,39,2,0.838,9.0,True,0.066
complex,1000.0,50,25.0,39,3,0.379,,False,0.051
complex,1000.0,50,25.0,39,4,0.634,13.0,True,0.04700000000000001
complex,1000.0,50,25.0,40,0,0.815,22,True,0.055
complex,1000.0,50,25.0,40,1,0.544,17,True,0.06
complex,1000.0,50,25.0,40,2,0.535,13,True,0.051
complex,1000.0,50,25.0,40,3,0.769,12,True,0.058
complex,1000.0,50,25.0,40,4,0.557,19,True,0.056
complex,1000.0,50,25.0,41,0,0.742,17.0,True,0.054000000000000006
complex,1000.0,50,25.0,41,1,0.816,8.0,True,0.07300000000000001
complex,1000.0,50,25.0,41,2,0.7,12.0,True,0.04999999999999999
complex,1000.0,50,25.0,41,3,0.476,,False,0.041999999999999996
complex,1000.0,50,25.0,41,4,0.329,,False,0.03899999999999999
complex,1000.0,50,25.0,42,0,0.88,15.0,True,0.04500000000000001
complex,1000.0,50,25.0,42,1,0.792,14.0,True,0.04000000000000001
complex,1000.0,50,25.0,42,2,0.671,14.0,True,0.049000000000000016
complex,1000.0,50,25.0,42,3,0.829,18.0,True,0.055
complex,1000.0,50,25.0,42,4,0.372,,False,0.041
complex,1000.0,50,25.0,43,0,0.45,,False,0.034999999999999996
complex,1000.0,50,25.0,43,1,0.914,7.0,True,0.08499999999999996
complex,1000.0,50,25.0,43,2,0.952,10.0,True,0.06200000000000003
complex,1000.0,50,25.0,43,3,0.412,,False,0.052
complex,1000.0,50,25.0,43,4,0.901,15.0,True,0.04100000000000001
complex,1000.0,50,25.0,44,0,0.78,15,True,0.053000000000000005
complex,1000.0,50,25.0,44,1,0.778,20,True,0.05099999999999999
complex,1000.0,50,25.0,44,2,0.741,12,True,0.066
complex,1000.0,50,25.0,44,3,0.786,14,True,0.041999999999999996
complex,1000.0,50,25.0,44,4,0.788,12,True,0.063
complex,1000.0,50,25.0,45,0,0.798,15,True,0.05299999999999999
complex,1000.0,50,25.0,45,1,0.676,19,True,0.042
complex,1000.0,50,25.0,45,2,0.749,16,True,0.04199999999999998
complex,1000.0,50,25.0,45,3,0.798,12,True,0.05700000000000001
complex,1000.0,50,25.0,45,4,0.679,13,True,0.057
complex,1000.0,50,25.0,46,0,0.674,16.0,True,0.03900000000000001
complex,1000.0,50,25.0,46,1,0.831,13.0,True,0.061000000000000006
complex,1000.0,50,25.0,46,2,0.746,14.0,True,0.04300000000000001
complex,1000.0,50,25.0,46,3,0.406,,False,0.049000000000000016
complex,1000.0,50,25.0,46,4,0.661,16.0,True,0.046
complex,1000.0,50,25.0,47,0,0.53,17.0,True,0.044
complex,1000.0,50,25.0,47,1,0.427,,False,0.04900000000000001
complex,1000.0,50,25.0,47,2,0.537,19.0,True,0.04100000000000001
complex,1000.0,50,25.0,47,3,0.813,14.0,True,0.040000000000000036
complex,1000.0,50,25.0,47,4,0.51,23.0,True,0.06
complex,1000.0,50,25.0,48,0,0.604,13,True,0.055999999999999994
complex,1000.0,50,25.0,48,1,0.688,21,True,0.04400000000000001
complex,1000.0,50,25.0,48,2,0.839,15,True,0.056999999999999995
complex,1000.0,50,25.0,48,3,0.583,11,True,0.058
complex,1000.0,50,25.0,48,4,0.981,8,True,0.07199999999999998
complex,1000.0,50,25.0,49,0,0.789,15.0,True,0.046
complex,1000.0,50,25.0,49,1,0.704,21.0,True,0.033
complex,1000.0,50,25.0,49,2,0.725,8.0,True,0.08000000000000002
complex,1000.0,50,25.0,49,3,0.296,,False,0.053
complex,1000.0,50,25.0,49,4,0.63,18.0,True,0.04599999999999999
complex,3162.2776601683795,50,25.0,0,0,0.873,12.0,True,0.052999999999999964
complex,3162.2776601683795,50,25.0,0,1,0.581,12.0,True,0.060000000000000005
complex,3162.2776601683795,50,25.0,0,2,0.279,,False,0.041
complex,3162.2776601683795,50,25.0,0,3,0.323,,False,0.046999999999999986
complex,3162.2776601683795,50,25.0,0,4,0.32,,False,0.029000000000000012
complex,3162.2776601683795,50,25.0,1,0,0.921,11.0,True,0.051000000000000004
complex,3162.2776601683795,50,25.0,1,1,0.723,9.0,True,0.063
complex,3162.2776601683795,50,25.0,1,2,0.949,10.0,True,0.05700000000000001
complex,3162.2776601683795,50,25.0,1,3,0.554,22.0,True,0.062
complex,3162.2776601683795,50,25.0,1,4,0.358,,False,0.03900000000000001
complex,3162.2776601683795,50,25.0,2,0,0.867,13.0,True,0.05600000000000002
complex,3162.2776601683795,50,25.0,2,1,0.724,13.0,True,0.05099999999999999
complex,3162.2776601683795,50,25.0,2,2,0.768,9.0,True,0.064
complex,3162.2776601683795,50,25.0,2,3,0.273,,False,0.05
complex,3162.2776601683795,50,25.0,2,4,0.71,13.0,True,0.04600000000000004
complex,3162.2776601683795,50,25.0,3,0,0.462,,False,0.054
complex,3162.2776601683795,50,25.0,3,1,0.773,19.0,True,0.03600000000000003
complex,3162.2776601683795,50,25.0,3,2,0.918,8.0,True,0.06999999999999998
complex,3162.2776601683795,50,25.0,3,3,0.745,18.0,True,0.051
complex,3162.2776601683795,50,25.0,3,4,0.35,,False,0.041999999999999996
complex,3162.2776601683795,50,25.0,4,0,0.184,,False,0.034999999999999996
complex,3162.2776601683795,50,25.0,4,1,0.586,27.0,True,0.028000000000000004
complex,3162.2776601683795,50,25.0,4,2,0.584,23.0,True,0.033999999999999975
complex,3162.2776601683795,50,25.0,4,3,0.562,16.0,True,0.052
complex,3162.2776601683795,50,25.0,4,4,0.671,14.0,True,0.05300000000000002
complex,3162.2776601683795,50,25.0,5,0,0.565,15,True,0.057999999999999996
complex,3162.2776601683795,50,25.0,5,1,0.888,13,True,0.05499999999999999
complex,3162.2776601683795,50,25.0,5,2,0.704,21,True,0.03799999999999999
complex,3162.2776601683795,50,25.0,5,3,0.968,17,True,0.046
